case_id,case_arrival,burn_in_period,case_arrival_dt,case_assigned,resource,case_topic,initial_delay,est_NPS_priority,est_NPS,est_throughput_time,event_no,activity,activity_start,activity_end,activity_start_dt,activity_end_dt,activity_start_delay,activity_end_delay,duration,duration_delayed,case_status,F_priority_scheme,F_number_of_agents,seed,simulated_NPS,simulated_NPS_priority,simulated_throughput_time
18,6.733253811358441,False,07/07/2018 17:35:53,7.020833333333334,5,0,0.0,0.9533555971799998,8.45335559718,2.2699452770565536,3,Email,9.33334,9.693965634710793,01/10/2018 08:00:00,01/10/2018 16:39:18,0.22582115680330112,0,0.3606256347107922,0.22582115680330112,assigned,NPS,7,42,7,0.37781589212754696,3.4186954937387704
19,6.906318700161717,False,07/07/2018 21:45:05,7.020833333333334,4,0,0.0,0.9286484356999996,8.4286484357,2.945462550280101,1,Interaction,8.33334,8.599955421894927,01/09/2018 08:00:00,01/09/2018 14:23:56,0.44663869872969403,0,0.2666154218949283,0.44663869872969403,assigned,NPS,7,42,9,1.0286978084518719,3.163208146656909
19,6.906318700161717,False,07/07/2018 21:45:05,7.020833333333334,4,0,0.0,0.9286484356999996,8.4286484357,2.945462550280101,2,Email,8.599955421894927,8.877072352156796,01/09/2018 14:23:56,01/09/2018 21:02:59,0.0,0,0.2771169302618691,0.0,assigned,NPS,7,42,9,1.0286978084518719,3.163208146656909
19,6.906318700161717,False,07/07/2018 21:45:05,7.020833333333334,4,0,0.0,0.9286484356999996,8.4286484357,2.945462550280101,3,Email,9.33334,9.720814337373174,01/10/2018 08:00:00,01/10/2018 17:17:58,0.4562676478432038,0,0.38747433737317444,0.4562676478432038,assigned,NPS,7,42,9,1.0286978084518719,3.163208146656909
19,6.906318700161717,False,07/07/2018 21:45:05,7.020833333333334,4,0,0.0,0.9286484356999996,8.4286484357,2.945462550280101,4,Email,9.720814337373174,10.069526846818626,01/10/2018 17:17:58,01/11/2018 01:40:07,0.0,0,0.34871250944545207,0.0,assigned,NPS,7,42,9,1.0286978084518719,3.163208146656909
20,8.305847284380853,False,07/09/2018 07:20:25,8.312499999999982,1,0,0.0,1.0149622269799998,8.51496222698,1.1853948728479524,1,Interaction,9.33334,9.734537164184431,01/10/2018 08:00:00,01/10/2018 17:37:44,0.3032785379342829,0,0.4011971641844312,0.3032785379342829,assigned,NPS,7,42,3,4.627265137779634,1.7143855497427243
20,8.305847284380853,False,07/09/2018 07:20:25,8.312499999999982,1,0,0.0,1.0149622269799998,8.51496222698,1.1853948728479524,2,Interaction,9.734537164184431,10.020232834123577,01/10/2018 17:37:44,01/11/2018 00:29:08,0.0,0,0.28569566993914697,0.0,assigned,NPS,7,42,3,4.627265137779634,1.7143855497427243
21,8.385358975347698,False,07/09/2018 09:14:55,8.385416666666645,6,2,0.0,1.0026086462399988,8.502608646239999,1.350354933416394,2,Interaction,9.717581745566365,10.070237777088636,01/10/2018 17:13:19,01/11/2018 01:41:08,0.0,0,0.3526560315222711,0.0,assigned,NPS,7,42,10,4.115457074109427,1.684878801740938
21,8.385358975347698,False,07/09/2018 09:14:55,8.385416666666645,6,2,0.0,1.0026086462399988,8.502608646239999,1.350354933416394,1,Interaction,9.33334,9.717581745566365,01/10/2018 08:00:00,01/10/2018 17:13:19,0.260758241429848,0,0.38424174556636553,0.260758241429848,assigned,NPS,7,42,10,4.115457074109427,1.684878801740938
22,8.630838412805705,False,07/09/2018 15:08:24,9.020833333333332,0,2,0.0,0.9655479040199992,8.46554790402,1.996096985781539,1,Interaction,9.664797674621111,10.045746194955509,01/10/2018 15:57:18,01/11/2018 01:05:52,0.0,0,0.38094852033439836,0.0,assigned,NPS,7,42,5,2.5317534488160316,1.414907782149804
